OTU	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	baseSum	proportionMean	proportionSum	Kingdom	Phylum	Class	Order	Family	Genus
Otu4077	2.69081473665602	0.303862903496908	0.865412219533755	0.351119266215833	0.72549887464609	0.888324535506158	57548.3702877186	0.00467574446192487	100	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Microscillaceae	NA
Otu4584	0.622508208069817	0.303715138220682	1.4369920930603	0.211354773409972	0.832610445119247	NA	57548.3702877186	0.00108171300934766	100	Bacteria	Planctomycetes	Phycisphaerae	Tepidisphaerales	CPla-3 termite group	uncultured bacterium
Otu2980	2.19518586178509	0.303630293229412	1.0730220067823	0.282967442708763	0.777201794396198	0.91129157923043	57548.3702877186	0.00381450569461836	100	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	Simkaniaceae	uncultured
Otu522	7.92533140937652	0.303448983858557	0.708862810865572	0.428078577698306	0.668593912731632	0.857375341128465	57548.3702877186	0.0137716000813803	100	Bacteria	Chloroflexi	NA	NA	NA	NA
Otu1962	2.38448694632576	0.303099341423113	0.781539310464254	0.387823539219114	0.698146624501421	0.874539485951703	57548.3702877186	0.00414344825822919	100	Bacteria	Proteobacteria	Alphaproteobacteria	Micropepsales	Micropepsaceae	uncultured
Otu967	11.3904976971415	0.301651144172695	0.565647668571895	0.533284517788753	0.593836643265995	0.815229910122803	57548.3702877186	0.0197929109724457	100	Bacteria	Dependentiae	Babeliae	Babeliales	uncultured bacterium	uncultured bacterium
Otu3268	1.09598668783501	0.301160906941072	1.08280670264839	0.278129888007226	0.780912653218448	NA	57548.3702877186	0.00190446172907333	100	Bacteria	NA	NA	NA	NA	NA
Otu4356	1.71794614443247	0.300091772378893	0.979178412169613	0.306473027437324	0.759244513417053	0.906331336198404	57548.3702877186	0.00298522119018041	100	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	uncultured
Otu4559	1.11326911802899	0.297456988553219	1.41864272935331	0.209677167054468	0.833919647441546	NA	57548.3702877186	0.0019344928665453	100	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	uncultured
Otu3086	0.903633206828709	0.297154820133339	1.17381756740696	0.253152473079588	0.800150391444866	NA	57548.3702877186	0.00157021511175887	100	Bacteria	Patescibacteria	Parcubacteria	Candidatus Jorgensenbacteria	Candidatus Adlerbacteria bacterium GW2011_GWC1_50_9	Candidatus Adlerbacteria bacterium GW2011_GWC1_50_9
Otu3820	1.08399145275942	0.295785134498526	1.33807938855992	0.221052007098666	0.825051938621587	NA	57548.3702877186	0.00188361798490539	100	Bacteria	Proteobacteria	Gammaproteobacteria	uncultured	metagenome	metagenome
Otu720	11.0612935095992	0.295309968564658	0.484321774575909	0.609739194202539	0.542034586725135	0.779050928545261	57548.3702877186	0.0192208631700554	100	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	mle1-27	uncultured delta proteobacterium
Otu2530	1.85864379079755	0.29400621682107	0.868851004413727	0.338385080212293	0.7350730159658	0.893291615694793	57548.3702877186	0.00322970708206867	100	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	Parachlamydiaceae	NA
Otu6661	1.32928681998904	0.293361541899585	1.29297260369485	0.226889217189338	0.820509886860108	NA	57548.3702877186	0.00230986005918698	100	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA
Otu26	655.396934800572	0.293248104104471	0.322207512349472	0.910121871356027	0.36275824130908	0.643001687154336	57548.3702877186	1.13886271935044	100	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	NA
Otu1985	3.32099348370192	0.293124222812392	0.691574922242678	0.423850277655865	0.671675008250915	0.857895096726629	57548.3702877186	0.00577078632652548	100	Bacteria	Actinobacteria	Acidimicrobiia	IMCC26256	NA	NA
Otu406	10.10437406475	0.292677908606992	0.707064753750549	0.413933670225412	0.678922684469185	0.861785661023041	57548.3702877186	0.0175580542320004	100	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	uncultured
Otu4531	0.709577208541047	0.292483938149394	1.28899782846988	0.22690801465243	0.820495269803974	NA	57548.3702877186	0.00123301008350618	100	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Limnobacter
Otu520	8.61341501510996	0.292150120150501	0.733613902638109	0.398234165274016	0.690457583947718	0.869519689496593	57548.3702877186	0.0149672614047042	100	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
Otu2237	3.36606408382826	0.291868865211896	1.15380533131546	0.25296196619159	0.800297604077056	0.922668463909063	57548.3702877186	0.00584910409625729	100	Bacteria	Acidobacteria	Blastocatellia (Subgroup 4)	11-24	NA	NA
Otu908	4.31970466684396	0.290403406544388	0.592957715636467	0.489753989005229	0.624307992792383	0.832881211413241	57548.3702877186	0.00750621545883433	100	Bacteria	Chloroflexi	TK10	NA	NA	NA
Otu2512	9.46762413260153	0.289184570139297	0.440737353502553	0.656138100937301	0.511735271497222	0.756227451930772	57548.3702877186	0.0164515938249289	100	Bacteria	Acidobacteria	Subgroup 5	NA	NA	NA
Otu4485	0.520607764509917	0.288941207970285	1.43464712961633	0.20140228353404	0.840384029794233	NA	57548.3702877186	0.000904643801218154	100	Bacteria	NA	NA	NA	NA	NA
Otu1201	2.26109503274342	0.287249664242188	0.934426245316249	0.307407530216545	0.758533197223281	0.906331336198404	57548.3702877186	0.00392903399599129	100	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	uncultured	NA
Otu2346	3.79886737527066	0.287036283843947	0.673298367978309	0.426313648592112	0.669879313825339	0.857895096726629	57548.3702877186	0.00660117281562946	100	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella
Otu819	21.5813853498409	0.286669832965528	0.565576605001838	0.506862961498551	0.612250975429039	0.824721633568797	57548.3702877186	0.0375012971556669	100	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA
Otu3249	1.18402626855369	0.284268675349779	1.24065669333814	0.229127587733332	0.818769751855469	NA	57548.3702877186	0.00205744535011858	100	Bacteria	Dependentiae	Babeliae	Babeliales	Babeliaceae	NA
Otu2606	1.53013076619757	0.28411757131337	0.903666107772028	0.314405474400116	0.753213098844702	0.905787454011365	57548.3702877186	0.00265886029186845	100	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerocolumna
Otu5258	1.45526872759539	0.283961958073524	1.20934263429861	0.234806869467739	0.814358635727414	NA	57548.3702877186	0.00252877487289325	100	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria Incertae Sedis	Unknown Family	Candidatus Ovatusbacter
Otu2570	1.21249198920994	0.283409343146793	1.00546081512202	0.281870102627916	0.778043115031158	NA	57548.3702877186	0.00210690934104296	100	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella
Otu3141	2.06615378692349	0.282513257107551	0.852514593976114	0.331388176934208	0.740351294300615	0.89647757450567	57548.3702877186	0.0035902907008375	100	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	Fimbriiglobus
Otu351	49.861504552114	0.281373499951583	0.489721220828658	0.574558520203537	0.565589912048927	0.797792186709431	57548.3702877186	0.086642774248561	100	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	uncultured
Otu3590	2.02041157912755	0.280897875117236	1.10440140398142	0.254344004004871	0.799229806977593	0.922336122900948	57548.3702877186	0.00351080589950038	100	Bacteria	Cyanobacteria	Melainabacteria	Obscuribacterales	NA	NA
Otu80	57.3931064278078	0.280213040833864	0.552312068513407	0.507345496882007	0.611912420773855	0.824721633568797	57548.3702877186	0.0997302028552076	100	Bacteria	Acidobacteria	Acidobacteriia	Subgroup 2	NA	NA
Otu889	13.3944857584291	0.279379929286002	0.534831451200246	0.522370045103049	0.601412708185801	0.819131337945531	57548.3702877186	0.0232751782395611	100	Bacteria	NA	NA	NA	NA	NA
Otu1817	2.83948741180193	0.278166747962659	0.734935809173107	0.378491215818741	0.705065718056086	0.878620876487845	57548.3702877186	0.00493408831145981	100	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	uncultured	NA
Otu1251	1.95487476728314	0.278135171626603	0.993709525368869	0.279895849366401	0.779557411730145	0.912124686010482	57548.3702877186	0.00339692463489332	100	Bacteria	Chloroflexi	TK10	NA	NA	NA
Otu3275	0.858329935052135	0.277157437326007	1.41647309771456	0.195667279366754	0.844870596601802	NA	57548.3702877186	0.00149149303579029	100	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus
Otu1617	3.48831524518908	0.276337633995361	0.799423769684444	0.345671025149077	0.729589961987812	0.891679083527311	57548.3702877186	0.00606153610910077	100	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	uncultured
Otu122	178.611852909337	0.273562412173182	0.310588809895857	0.880786440003776	0.378433420460261	0.659116510912336	57548.3702877186	0.310368220709552	100	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Burkholderia-Caballeronia-Paraburkholderia
Otu4350	1.03029066623462	0.272728493606103	1.06702440292072	0.255597241131109	0.798261848916743	NA	57548.3702877186	0.00179030381066151	100	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella
Otu3504	2.07804523464091	0.272103800849822	0.994308703564718	0.273661288364768	0.784344929813467	0.914100757708534	57548.3702877186	0.0036109540969649	100	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	0319-6G20	NA
Otu4304	0.908980156839688	0.271603854579383	1.39790265571541	0.194293825445509	0.845945820095846	NA	57548.3702877186	0.00157950633926757	100	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio
Otu515	8.48204075151753	0.271102030934647	0.569961282116978	0.475649907179144	0.634323813878785	0.839918943227106	57548.3702877186	0.0147389764629489	100	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus
Otu181	43.3537630356213	0.270093195845285	0.362799692517921	0.744469197233244	0.456592669562404	0.716938589598985	57548.3702877186	0.0753344757095117	100	Bacteria	Verrucomicrobia	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Candidatus Udaeobacter
Otu3476	1.60750023589947	0.270031528040554	1.14982372803665	0.234846021573794	0.814328246410388	0.926622305462158	57548.3702877186	0.00279330279530527	100	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	cvE6	metagenome
Otu858	8.87221385040795	0.269764797302048	0.4851351238993	0.556061154949572	0.578169048999172	0.805028077359724	57548.3702877186	0.0154169680323708	100	Bacteria	Actinobacteria	Acidimicrobiia	NA	NA	NA
Otu681	33.7931131401145	0.268604654424098	0.31420021214451	0.854883746229169	0.392615509615754	0.668125918831539	57548.3702877186	0.0587212339309741	100	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter
Otu954	6.91361026288953	0.267486143991271	0.539486646791813	0.495816060660522	0.620024192447724	0.830923960350159	57548.3702877186	0.0120135639433824	100	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	KD3-93	Ambiguous_taxa
Otu2847	1.70845126971525	0.267458299650778	0.864113784797714	0.309517455173324	0.756927936310001	0.906331336198404	57548.3702877186	0.00296872224386838	100	Bacteria	Proteobacteria	Deltaproteobacteria	NA	NA	NA
Otu2596	2.37867930571261	0.266947483295223	0.78659904891316	0.339369191539277	0.734331624497677	0.893291615694793	57548.3702877186	0.004133356503095	100	Bacteria	Cyanobacteria	Sericytochromatia	NA	NA	NA
Otu1281	1.67371893753939	0.26609086261972	0.867580706650383	0.306704449027068	0.759068343066275	0.906331336198404	57548.3702877186	0.0029083689584457	100	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Sporichthyaceae	Sporichthya
Otu6004	72.8055057283295	0.265881097706168	0.320279238793374	0.830154020310069	0.406451707838787	0.678055401945423	57548.3702877186	0.126511846233579	100	Bacteria	Verrucomicrobia	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	NA
Otu2916	2.63790997913992	0.265714092259768	0.843618820346279	0.3149693746172	0.752784906771693	0.905787454011365	57548.3702877186	0.00458381352234899	100	Bacteria	Chloroflexi	NA	NA	NA	NA
Otu148	51.8744614194754	0.265451114022047	0.344892185660278	0.769664043022181	0.441499204615178	0.70735785668148	57548.3702877186	0.090140626328989	100	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Dyella
Otu598	12.9900354322929	0.265216944135039	0.508715640112368	0.521346157307954	0.602125652203775	0.819131337945531	57548.3702877186	0.0225723775796743	100	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	uncultured
Otu4218	1.77336619014182	0.264224253095008	0.929990288707656	0.284115066902669	0.776322200832486	0.91129157923043	57548.3702877186	0.00308152286724317	100	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter
Otu986	4.4740143701646	0.261485501660194	0.881443732962254	0.296655920147533	0.76672921341476	0.908005870544585	57548.3702877186	0.00777435459561467	100	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	NA
Otu7230	3.12155444946078	0.261014587800178	0.706201184138256	0.369603724353255	0.711677775690695	0.882585155349469	57548.3702877186	0.00542422736535244	100	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	0319-6G20	NA
Otu1313	3.99422555931859	0.260863894875603	1.27402640452953	0.204755485402937	0.837763167581018	0.93844534616767	57548.3702877186	0.00694064061127895	100	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Blfdi19	NA
Otu3055	4.46240537211504	0.258948866436442	0.634588297422265	0.408058055101721	0.683231053462948	0.863766984245855	57548.3702877186	0.00775418200342567	100	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	uncultured
Otu7003	6.19429501319626	0.258803649738178	0.550744844409829	0.469915701191009	0.638415246097089	0.841627714326664	57548.3702877186	0.0107636323708687	100	Bacteria	NA	NA	NA	NA	NA
Otu1775	1.16151439141382	0.258001629569192	1.14217057562557	0.225887126734888	0.821289210454614	NA	57548.3702877186	0.00201832716653263	100	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	uncultured
Otu5483	6.49656706177013	0.255584895759827	0.498849423112902	0.512348784859638	0.608406927959783	0.821761644570931	57548.3702877186	0.0112888810391848	100	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	uncultured
Otu3428	1.458194371975	0.255071215478585	1.1369515877011	0.224346593327106	0.822487623810268	NA	57548.3702877186	0.00253385867346828	100	Bacteria	NA	NA	NA	NA	NA
Otu5254	1.03767765899878	0.252608827967103	1.13324187190496	0.222908131291048	0.823607007748909	NA	57548.3702877186	0.00180313995654579	100	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
Otu596	4.39216136529645	0.252591116684332	0.848901069378425	0.297550710908259	0.766046098339125	0.908005870544585	57548.3702877186	0.00763212119359318	100	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Nitrosomonadaceae	GOUTA6
Otu1607	1.24894653659502	0.247112294392647	1.40757629020849	0.175558721833859	0.860640633791005	NA	57548.3702877186	0.00217025526587597	100	Bacteria	Verrucomicrobia	Verrucomicrobiae	Methylacidiphilales	Methylacidiphilaceae	uncultured
Otu7495	5.73339120918884	0.246688201777084	0.826368055576684	0.29852097998262	0.765305565960351	0.908005870544585	57548.3702877186	0.00996273427122992	100	Bacteria	Proteobacteria	Alphaproteobacteria	Azospirillales	Inquilinaceae	Inquilinus
Otu2057	4.24249050331332	0.245015746638336	0.637559836675741	0.384302354922255	0.700754362789026	0.875184364652465	57548.3702877186	0.0073720428260654	100	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	0319-6G20	NA
Otu3250	0.721281131659223	0.244938359204124	1.43438129171564	0.170762377213633	0.864410613125758	NA	57548.3702877186	0.00125334762401282	100	Bacteria	Patescibacteria	Parcubacteria	NA	NA	NA
Otu3610	3.03413211642032	0.24488457244276	0.715613972586877	0.342202055610409	0.732198838361032	0.89298657910086	57548.3702877186	0.00527231631625862	100	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	uncultured
Otu1083	8.13282553877117	0.244061689390443	0.586826359330884	0.415901033601709	0.67748242315108	0.860961471522327	57548.3702877186	0.0141321561290273	100	Bacteria	Actinobacteria	Acidimicrobiia	IMCC26256	NA	NA
Otu3621	2.76529314145836	0.243578456130744	1.15517215964859	0.210859008413813	0.83299729147253	0.935670595698158	57548.3702877186	0.00480516325246573	100	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	FCPS473
Otu245	83.1478822997766	0.242515327558164	0.292967743484937	0.827788495325026	0.407790291224047	0.678534384524878	57548.3702877186	0.144483469964607	100	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	uncultured
Otu810	16.5165969055844	0.240994044475988	0.557534109452378	0.432249866672188	0.665559819765215	0.856988423924283	57548.3702877186	0.0287003729610554	100	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	NA	NA
Otu882	3.70599825282622	0.240475063285092	0.635498174539557	0.378404018956193	0.705130483079652	0.878620876487845	57548.3702877186	0.00643979705124182	100	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus
Otu1324	3.95537325282631	0.240104089325067	0.779272015683907	0.308113321783211	0.757996104713464	0.906331336198404	57548.3702877186	0.00687312817556959	100	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	Simkaniaceae	uncultured
Otu3908	8.95794494482542	0.238685122263996	0.426132554717126	0.560119426741379	0.575397980447772	0.803695154030756	57548.3702877186	0.0155659402690976	100	Bacteria	Proteobacteria	Alphaproteobacteria	Micropepsales	Micropepsaceae	uncultured
Otu1438	4.74849104170571	0.238468598441121	1.28839589662154	0.185089535806842	0.85315880902037	0.945727942361707	57548.3702877186	0.00825130410811839	100	Bacteria	NA	NA	NA	NA	NA
Otu4355	1.3551933772425	0.237324218857426	1.10757433465412	0.214273851814687	0.830333507719664	NA	57548.3702877186	0.00235487707204754	100	Bacteria	Elusimicrobia	Lineage IIa	NA	NA	NA
Otu4701	0.488213761338695	0.236367558036726	1.52703310173088	0.154788758520562	0.876987853795175	NA	57548.3702877186	0.000848353756844587	100	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	uncultured
